DateTime,Station,Energy Production (kWh),Energy Production (W),Water Flow (m³/s)
2024-02-05,Amberd2,181508.1057,653429180520.0,253698.26378199697
2024-02-06,Amberd2,181536.1936,653530296960.0,253737.52291830827
2024-02-07,Amberd2,181543.9131,653558087160.0,253748.31264992774
2024-02-08,Amberd2,181584.4511,653704023960.0,253804.97359174924
2024-02-09,Amberd2,181637.3417,653894430120.0,253878.90006097572
2024-02-10,Amberd2,181683.7042,654061335120.0001,253943.7020471418
2024-02-11,Amberd2,181724.0523,654206588280.0,254000.09756114607
2024-02-12,Amberd2,181763.4929,654348574440.0,254055.22464047914
2024-02-13,Amberd2,181802.4601,654488856360.0,254109.69003719694
2024-02-14,Amberd2,181841.2266,654628415760.0,254163.87491067668
2024-02-15,Amberd2,181880.334,654769202400.0,254218.5362683211
2024-02-16,Amberd2,181919.3548,654909677280.0,254273.07658305365
2024-02-17,Amberd2,181957.8096,655048114560.0,254326.8257859141
2024-02-18,Amberd2,181996.2417,655186470120.0001,254380.54326043624
2024-02-19,Amberd2,182034.2694,655323369839.9999,254433.69549530972
2024-02-20,Amberd2,182071.7033,655458131879.9999,254486.01776157966
2024-02-21,Amberd2,182108.9378,655592176080.0,254538.06132165302
2024-02-22,Amberd2,182146.3269,655726776839.9999,254590.32096988073
2024-02-23,Amberd2,182183.7437,655861477320.0,254642.61933506766
2024-02-24,Amberd2,182220.8034,655994892240.0,254694.4185729586
2024-02-25,Amberd2,182257.2318,656126034480.0,254745.33542759003
2024-02-26,Amberd2,182293.3464,656256047040.0,254795.81367638143
2024-02-27,Amberd2,182328.5448,656382761280.0,254845.01133030144
2024-02-28,Amberd2,182363.8529,656509870440.0,254894.36231456132
2024-02-29,Amberd2,182399.6014,656638565040.0,254944.32885653933
2024-03-01,Amberd2,182435.4551,656767638360.0,254994.44243909855
2024-03-02,Amberd2,182471.5803,656897689080.0,255044.935503766
2024-03-03,Amberd2,182507.837,657028213200.0,255095.6123691599
2024-03-04,Amberd2,182544.5828,657160498080.0,255146.97286143835
2024-03-05,Amberd2,182581.7867,657294432120.0,255198.9736511525
2024-03-06,Amberd2,182618.7199,657427391640.0,255250.5960769377
2024-03-07,Amberd2,182655.4182,657559505520.0,255301.89017731877
2024-03-08,Amberd2,182692.6318,657693474480.0,255353.90452495724
2024-03-09,Amberd2,182729.5828,657826498080.0,255405.55183023243
2024-03-10,Amberd2,182766.4239,657959126040.0,255457.0455256229
2024-03-11,Amberd2,182802.6928,658089694079.9999,255507.73944325148
2024-03-12,Amberd2,182838.5091,658218632760.0,255557.8007509273
2024-03-13,Amberd2,182874.2825,658347417000.0,255607.8020962368
2024-03-14,Amberd2,182910.3682,658477325520.0,255658.2399508001
2024-03-15,Amberd2,182946.8169,658608540840.0,255709.18517923192
2024-03-16,Amberd2,182984.4488,658744015680.0,255761.78419488468
2024-03-17,Amberd2,183021.3733,658876943880.0,255813.39446046975
2024-03-18,Amberd2,183058.0791,659009084760.0,255864.69904378196
2024-03-19,Amberd2,183095.3465,659143247400.0,255916.78858897998
2024-03-20,Amberd2,183132.6511,659277543960.0,255968.9301295166
2024-03-21,Amberd2,183169.1253,659408851080.0,256019.9109999144
2024-03-22,Amberd2,183205.752,659540707200.0,256071.1050232459
2024-03-23,Amberd2,183242.7923,659674052280.0,256122.8771452882
2024-03-24,Amberd2,183281.3649,659812913639.9999,256176.7910000541
2024-03-25,Amberd2,183317.706,659943741600.0,256227.58583336681
2024-03-26,Amberd2,183354.4873,660076154280.0,256278.9959448528
2024-03-27,Amberd2,183383.7109,660181359240.0,256319.84247648765
2024-03-28,Amberd2,183419.6444,660310719839.9999,256370.06759743442
2024-03-29,Amberd2,183461.6425,660461913000.0,256428.7693562956
2024-03-30,Amberd2,183499.1184,660596826240.0,256481.1503269801
2024-03-31,Amberd2,183528.6631,660703187160.0,256522.44566784133
2024-04-01,Amberd2,183555.9186,660801306960.0,256560.54133856547
2024-04-02,Amberd2,183587.0826,660913497360.0,256604.10001415195
2024-04-03,Amberd2,183625.2823,661051016279.9999,256657.49265758024
2024-04-04,Amberd2,183684.7638,661265149679.9999,256740.63138694415
2024-04-05,Amberd2,183750.6373,661502294280.0,256832.704369111
2024-04-06,Amberd2,183822.0978,661759552079.9999,256932.58643613532
2024-04-07,Amberd2,183894.9744,662021907840.0,257034.44782033653
2024-04-08,Amberd2,183962.2339,662264042040.0,257128.45804818303
2024-04-09,Amberd2,184030.904,662511254400.0,257224.4399057235
2024-04-10,Amberd2,184114.5643,662812431480.0,257341.3739279019
2024-04-11,Amberd2,184210.3946,663157420560.0,257475.31825305446
2024-04-12,Amberd2,184309.3426,663513633360.0,257613.6202628071
2024-04-13,Amberd2,184425.7977,663932871720.0,257776.39236912498
2024-04-14,Amberd2,184560.9166,664419299760.0,257965.25131953895
2024-04-15,Amberd2,184693.0479,664894972440.0,258149.93442926556
2024-04-16,Amberd2,184831.9546,665395036560.0,258344.08767923628
2024-04-17,Amberd2,184938.4137,665778289320.0001,258492.8881348944
2024-04-18,Amberd2,184994.3766,665979755760.0,258571.10883204424
2024-04-19,Amberd2,185049.8024,666179288639.9999,258648.57881155005
2024-04-20,Amberd2,185148.205,666533538000.0,258786.11850254823
2024-04-21,Amberd2,185267.3785,666962562600.0,258952.69018221082
2024-04-22,Amberd2,185375.9261,667353333960.0001,259104.409784768
2024-04-23,Amberd2,185492.1656,667771796160.0,259266.88054175788
2024-04-24,Amberd2,185623.1968,668243508480.0,259450.02601514084
2024-04-25,Amberd2,185752.4344,668708763840.0,259630.66453047824
2024-04-26,Amberd2,185898.29,669233844000.0,259834.53042583415
2024-04-27,Amberd2,186046.5742,669767667120.0,260041.79083407443
2024-04-28,Amberd2,186202.0025,670327209000.0,260259.03672345504
2024-04-29,Amberd2,186357.8138,670888129680.0,260476.81794118727
2024-04-30,Amberd2,186513.5357,671448728520.0001,260694.47420238002
2024-05-01,Amberd2,186655.721,671960595600.0,260893.2100307674
2024-05-02,Amberd2,186788.3347,672438004920.0001,261078.5674026267
2024-05-03,Amberd2,186942.1521,672991747560.0,261293.56169816497
2024-05-04,Amberd2,187095.7881,673544837160.0,261508.3024465414
2024-05-05,Amberd2,187244.6203,674080633080.0,261716.328807619
2024-05-06,Amberd2,187353.7432,674473475520.0,261868.85252088288
2024-05-07,Amberd2,187389.07,674600652000.0,261918.22964258445
2024-05-08,Amberd2,187469.7773,674891198279.9999,262031.03618533118
2024-05-09,Amberd2,187613.167,675407401200.0,262231.4554326917
2024-05-10,Amberd2,187758.3898,675930203280.0,262434.4368482019
2024-05-11,Amberd2,187906.9899,676465163639.9999,262642.1387975029
2024-05-12,Amberd2,187980.8661,676731117960.0001,262745.39734677016
2024-05-13,Amberd2,188028.8232,676903763520.0001,262812.4281438748
2024-05-14,Amberd2,188103.906,677174061600.0,262917.3731871081
2024-05-15,Amberd2,188147.6833,677331659880.0,262978.5617767869
2024-05-16,Amberd2,188150.7592,677342733120.0,262982.8610365173
2024-05-17,Amberd2,188180.8117,677450922120.0,263024.8661417048
2024-05-18,Amberd2,188194.0432,677498555520.0,263043.3601288702
2024-05-19,Amberd2,188194.0548,677498597280.0,263043.37634247035
2024-05-20,Amberd2,188194.0548,677498597280.0,263043.37634247035
2024-05-21,Amberd2,188194.0841,677498702760.0,263043.4172957881
2024-05-22,Amberd2,188194.2336,677499240960.0,263043.6262555494
2024-05-23,Amberd2,188198.1545,677513356200.0,263049.10659219127
2024-05-24,Amberd2,188256.0759,677721873240.0,263130.06473209994
2024-05-25,Amberd2,188337.3344,678014403840.0,263243.6417004013
2024-05-26,Amberd2,188448.8769,678415956840.0,263399.5473470322
2024-05-27,Amberd2,188591.7983,678930473879.9999,263599.31204017054
2024-05-28,Amberd2,188689.3046,679281496560.0,263735.598951008
2024-05-29,Amberd2,188805.4648,679699673279.9999,263897.9588684724
2024-05-30,Amberd2,188936.3767,680170956120.0,264080.93759336363
2024-05-31,Amberd2,189077.9793,680680725480.0,264278.85896788555
2024-06-01,Amberd2,189235.2994,681247077839.9999,264498.7490718238
2024-06-02,Amberd2,189385.3675,681787323000.0,264708.5028801853
2024-06-03,Amberd2,189540.61810000017,682346225160.0006,264925.50039398373
2024-06-04,Amberd2,189696.94940000013,682909017840.0005,265144.00842827687
2024-06-05,Amberd2,189852.4203,683468713080.0,265361.3138607063
2024-06-06,Amberd2,190008.8998,684032039280.0,265580.02903771936
2024-06-07,Amberd2,190168.3203,684605953079.9999,265802.85492147406
2024-06-08,Amberd2,190329.1080000001,685184788800.0004,266027.5917736946
2024-06-09,Amberd2,190489.9578,685763848080.0,266252.41542458493
2024-06-10,Amberd2,190650.74570000003,686342684520.0001,266477.15255635016
2024-06-11,Amberd2,190811.5001,686921400360.0,266701.8428643561
2024-06-12,Amberd2,190958.4156,687450296160.0,266907.19020754454
2024-06-13,Amberd2,191107.2232,687986003520.0001,267115.18218460795
2024-06-14,Amberd2,191267.9032,688564451520.0,267339.76850193675
2024-06-15,Amberd2,191428.567,689142841200.0,267564.3321761342
2024-06-16,Amberd2,191586.8226,689712561360.0001,267785.52985102014
2024-06-17,Amberd2,191743.4929,690276574440.0,268004.511713802
2024-06-18,Amberd2,191897.8263,690832174679.9999,268220.22723500454
2024-06-19,Amberd2,192033.5689,691320848040.0,268409.9579459745
2024-06-20,Amberd2,192150.2988,691741075679.9999,268573.1141468903
2024-06-21,Amberd2,192276.2505,692194501800.0,268749.1598804247
2024-06-22,Amberd2,192397.5934,692631336240.0,268918.76378287055
2024-06-23,Amberd2,192481.8048,692934497280.0,269036.4680908311
2024-06-24,Amberd2,192531.8462,693114646320.0,269106.41216439335
2024-06-25,Amberd2,192569.5999,693250559640.0,269159.18142284825
2024-06-26,Amberd2,192604.2482,693375293520.0,269207.6101887102
2024-06-27,Amberd2,192618.3197,693425950920.0,269227.2782641664
2024-06-28,Amberd2,192676.4414,693635189040.0,269308.5163682234
2024-06-29,Amberd2,192824.7953,694169263080.0,269515.8741978374
2024-06-30,Amberd2,192980.3356,694729208160.0,269733.2766323234
2024-07-01,Amberd2,193080.1077,695088387720.0,269872.73050655273
2024-07-02,Amberd2,193154.1176,695354823360.0,269976.17593153944
2024-07-03,Amberd2,193292.9806,695854730160.0001,270170.26810096466
2024-07-04,Amberd2,193428.5082,696342629520.0001,270359.69830124103
2024-07-05,Amberd2,193558.6752,696811230720.0,270541.63586140866
2024-07-06,Amberd2,193678.6949,697243301640.0,270709.39029525174
2024-07-07,Amberd2,193812.8735,697726344600.0,270896.93496564217
2024-07-08,Amberd2,193953.4515,698232425400.0,271093.42423199426
2024-07-09,Amberd2,194091.3356,698728808160.0,271286.1481692434
2024-07-10,Amberd2,194219.1026,699188769360.0001,271464.7311914376
2024-07-11,Amberd2,194326.0468,699573768480.0,271614.2096830835
2024-07-12,Amberd2,194421.6559,699917961240.0,271747.8448316529
2024-07-13,Amberd2,194513.344,700248038400.0,271875.9995038079
2024-07-14,Amberd2,194600.9338,700563361680.0,271998.4258830559
2024-07-15,Amberd2,194691.3268,700888776480.0,272124.77036265703
2024-07-16,Amberd2,194779.1606,701204978160.0,272247.53778659896
2024-07-17,Amberd2,194889.9407,701603786520.0001,272402.3778083336
2024-07-18,Amberd2,194982.8696,701938330560.0,272532.266776621
2024-07-19,Amberd2,195080.2941,702289058760.0,272668.43935362244
2024-07-20,Amberd2,195177.3938,702638617679.9999,272804.1579498182
2024-07-21,Amberd2,195269.7337,702971041320.0001,272933.22365857795
2024-07-22,Amberd2,195351.4428,703265194079.9999,273047.4304413838
2024-07-23,Amberd2,195429.0633,703544627880.0,273155.92248920695
2024-07-24,Amberd2,195507.215,703825974000.0,273265.1570081016
2024-07-25,Amberd2,195586.871,704112735600.0,273376.4941234435
2024-07-26,Amberd2,195664.0707,704390654520.0001,273484.39800894196
2024-07-27,Amberd2,195738.6034,704658972240.0,273588.5741641173
2024-07-28,Amberd2,195815.6883,704936477880.0,273696.31759088265
2024-07-29,Amberd2,195892.8309,705214191240.0,273804.1416663318
2024-07-30,Amberd2,195964.5273,705472298279.9999,273904.35345648444
2024-07-31,Amberd2,196034.1865,705723071400.0,274001.71780298726
2024-08-01,Amberd2,196101.7087,705966151320.0,274096.09521296946
2024-08-02,Amberd2,196169.6715,706210817400.0,274191.08846021467
2024-08-03,Amberd2,196237.148,706453732800.0,274285.4019942029
2024-08-04,Amberd2,196305.5959,706700145239.9999,274381.07327743596
2024-08-05,Amberd2,196372.1581,706939769160.0,274474.10887222877
2024-08-06,Amberd2,196435.4472,707167609920.0,274562.56957608776
2024-08-07,Amberd2,196497.592,707391331200.0,274649.4308641954
2024-08-08,Amberd2,196559.8137,707615329320.0,274736.39963729057
2024-08-09,Amberd2,196618.0554,707824999440.0,274817.80546824634
2024-08-10,Amberd2,196673.8369,708025812840.0,274895.77261823433
2024-08-11,Amberd2,196730.1862,708228670320.0,274974.53339599795
2024-08-12,Amberd2,196814.4198,708531911280.0,275092.2687334348
2024-08-13,Amberd2,196882.6128,708777406080.0,275187.58373678057
2024-08-14,Amberd2,196944.5619,709000422840.0,275274.171490271
2024-08-15,Amberd2,197003.3594,709212093839.9999,275356.3541763124
2024-08-16,Amberd2,197060.3293,709417185480.0,275435.98238168703
2024-08-17,Amberd2,197116.6368,709619892480.0,275514.6847345809
2024-08-18,Amberd2,197171.7553,709818319079.9999,275591.7251934537
2024-08-19,Amberd2,197225.4737,710011705320.0,275666.8086987363
2024-08-20,Amberd2,197278.1073,710201186280.0,275740.37595285475
2024-08-21,Amberd2,197330.728,710390620800.0,275813.92517633166
2024-08-22,Amberd2,197382.0265,710575295400.0,275885.6263289299
2024-08-23,Amberd2,197431.8322000001,710754595920.0002,275955.24095890875
2024-08-24,Amberd2,197479.7966,710927267760.0,276022.2819593996
2024-08-25,Amberd2,197526.9268,711096936479.9999,276088.1569783999
2024-08-26,Amberd2,197576.55230000007,711275588280.0002,276157.5197384859
2024-08-27,Amberd2,197625.8565,711453083400.0,276226.4334098005
2024-08-28,Amberd2,197668.3056999999,711605900519.9996,276285.7656820281
2024-08-29,Amberd2,197707.8419,711748230840.0,276341.0263837906
2024-08-30,Amberd2,197753.5063,711912622680.0,276404.8526187236
2024-08-31,Amberd2,197800.8092,712082913120.0,276470.96902468556
2024-09-01,Amberd2,197849.2637,712257349320.0001,276538.69504978525
2024-09-02,Amberd2,197895.4761,712423713960.0,276603.2872375554
2024-09-03,Amberd2,197940.5147,712585852920.0,276666.2387767118
2024-09-04,Amberd2,197984.9955,712745983800.0,276728.41066533414
2024-09-05,Amberd2,198029.4162,712905898320.0001,276790.49855073483
2024-09-06,Amberd2,198076.14070000008,713074106520.0002,276855.8065130452
2024-09-07,Amberd2,198141.6533,713309951880.0,276947.37505656417
2024-09-08,Amberd2,198193.3629,713496106440.0,277019.6508135628
2024-09-09,Amberd2,198242.7748,713673989280.0,277088.71501976904
2024-09-10,Amberd2,198294.048,713858572800.0,277160.3808099462
2024-09-11,Amberd2,198348.1322,714053275920.0,277235.9756027249
2024-09-12,Amberd2,198398.8194,714235749840.0,277306.8223265468
2024-09-13,Amberd2,198448.2193,714413589480.0,277375.8697600632
2024-09-14,Amberd2,198498.5402,714594744720.0,277446.2044975269
2024-09-15,Amberd2,198550.5279,714781900439.9999,277518.8689616132
2024-09-16,Amberd2,198600.3543,714961275480.0,277588.51252448204
2024-09-17,Amberd2,198649.9509,715139823240.0,277657.8348903398
2024-09-18,Amberd2,198706.4588,715343251679.9999,277736.8173471544
2024-09-19,Amberd2,198770.6887,715574479320.0,277826.59302989906
2024-09-20,Amberd2,198832.971,715798695600.0,277913.6465050781
2024-09-21,Amberd2,198896.4523,716027228280.0,278002.37585151976
2024-09-22,Amberd2,198953.78679999997,716233632479.9999,278082.5136671215
2024-09-23,Amberd2,199020.6541,716474354760.0001,278175.9757075542
2024-09-24,Amberd2,199091.771,716730375600.0,278275.3775165587
2024-09-25,Amberd2,199153.4645,716952472200.0,278361.60801175487
2024-09-26,Amberd2,199211.1618,717160182480.0,278442.2529216803
2024-09-27,Amberd2,199269.125,717368850000.0,278523.2694864587
2024-09-28,Amberd2,199324.8323,717569396280.0,278601.13292531436
2024-09-29,Amberd2,199377.42629999996,717758734679.9999,278674.64482955623
2024-09-30,Amberd2,199429.4688,717946087680.0,278747.38588892634
2024-10-01,Amberd2,199480.0298,718128107279.9999,278818.0562199598
2024-10-02,Amberd2,199532.41070000012,718316678520.0005,278891.2702691844
2024-10-03,Amberd2,199590.4941,718525778760.0001,278972.45484040614
2024-10-04,Amberd2,199644.207,718719145200.0,279047.5306582058
2024-10-05,Amberd2,199697.36439999996,718910511839.9999,279121.83004023694
2024-10-06,Amberd2,199747.98649999997,719092751399.9999,279192.5857722163
2024-10-07,Amberd2,199797.8319,719272194839.9999,279262.25589184405
2024-10-08,Amberd2,199847.1576,719449767360.0,279331.19961422816
2024-10-09,Amberd2,199897.3623,719630504280.0,279401.37193614495
2024-10-10,Amberd2,199946.81980000003,719808551280.0,279470.4998785727
2024-10-11,Amberd2,199996.4117,719987082120.0,279539.81567512697
2024-10-12,Amberd2,200053.2588,720191731680.0,279619.2722399753
2024-10-13,Amberd2,200106.22240000003,720382400640.0001,279693.30074306513
2024-10-14,Amberd2,200173.0221,720622879560.0,279786.6682973449
2024-10-15,Amberd2,200233.5467,720840768120.0001,279871.26499277557
2024-10-16,Amberd2,200289.8499,721043459640.0,279949.96133545553
2024-10-17,Amberd2,200344.1419,721238910839.9999,280025.8465753137
2024-10-18,Amberd2,200373.7113999999,721345361039.9998,280067.17657973396
2024-10-19,Amberd2,200396.1921,721426291560.0,280098.59839715983
2024-10-20,Amberd2,200416.6535,721499952600.0,280127.1977901981
2024-10-21,Amberd2,200435.6291,721568264760.0,280153.72044468595
2024-10-22,Amberd2,200452.5021,721629007560.0001,280177.30424436415
2024-10-23,Amberd2,200468.3554,721686079440.0,280199.46278472076
2024-10-24,Amberd2,200492.0874,721771514639.9999,280232.63357438246
2024-10-25,Amberd2,200545.2355,721962847800.0,280306.91995757906
2024-10-26,Amberd2,200600.9603,722163457080.0,280384.8078566075
2024-10-27,Amberd2,200653.4434,722352396239.9999,280458.1647532405
2024-10-28,Amberd2,200706.4958,722543384880.0,280532.3173742354
2024-10-29,Amberd2,200760.2894,722737041840.0,280607.5059883744
2024-10-30,Amberd2,200813.5168,722928660480.0,280681.90321109653
2024-10-31,Amberd2,200865.5927,723116133720.0001,280754.6909544535
2024-11-01,Amberd2,200916.81,723300516000.0,280826.2786118502
2024-11-02,Amberd2,200967.3452,723482442720.0001,280896.91288160055
2024-11-03,Amberd2,201017.5439,723663158039.9999,280967.0768171724
2024-11-04,Amberd2,201068.1121,723845203560.0,281037.7572118199
2024-11-05,Amberd2,201117.8285,724024182600.0,281107.2470250315
2024-11-06,Amberd2,201161.1587,724180171320.0,281167.81069224037
2024-11-07,Amberd2,201214.5674,724372442640.0,281242.4613223519
2024-11-08,Amberd2,201265.2074,724554746640.0,281313.24207359366
2024-11-09,Amberd2,201314.198,724731112800.0,281381.71741861315
2024-11-10,Amberd2,201362.5148,724905053280.0,281449.25097709656
2024-11-11,Amberd2,201411.97970000005,725083126920.0001,281518.3892626831
2024-11-12,Amberd2,201461.767,725262361200.0,281587.9781745373
2024-11-13,Amberd2,201510.0839,725436302040.0,281655.51187279314
2024-11-14,Amberd2,201557.0013000001,725605204680.0004,281721.08945609326
2024-11-15,Amberd2,201604.0257,725774492520.0,281786.81659587775
2024-11-16,Amberd2,201652.1546,725947756560.0001,281854.0875219924
2024-11-17,Amberd2,201699.6973,726118910280.0,281920.5391022068
2024-11-18,Amberd2,201749.6957,726298904520.0001,281990.42307363043
2024-11-19,Amberd2,201800.6355,726482287800.0,282061.622862574
2024-11-20,Amberd2,201850.5845,726662104200.0,282131.43778642424
2024-11-21,Amberd2,201899.3278,726837580080.0,282199.56747426005
2024-11-22,Amberd2,201947.7034,727011732240.0,282267.1832189238
2024-11-23,Amberd2,201996.2692,727186569120.0001,282335.06481072196
2024-11-24,Amberd2,202045.1712,727362616320.0001,282403.41631738126
2024-11-25,Amberd2,202094.233,727539238800.0,282471.99118036055
2024-11-26,Amberd2,202143.7016,727717325760.0,282541.13463752647
2024-11-27,Amberd2,202192.8757,727894352520.0001,282609.86646492855
2024-11-28,Amberd2,202234.753,728045110800.0,282668.3993787116
2024-11-29,Amberd2,202270.9781,728175521160.0,282719.03207602224
2024-11-30,Amberd2,202319.0035,728348412600.0,282786.1583376867
