Date,Station,Energy Production (kWh),Water_Flow_m3_s
2024-09-11,Amberd2,-13.849105293600587,21956.702114536103
2024-09-11,Amberd2,-13.849105293600587,22347.155963302754
2024-09-11,Amberd2,-13.849105293600587,277235.9756027249
2024-09-12,Amberd2,-6.015405916725285,20826.78648981599
2024-09-12,Amberd2,-6.015405916725285,21830.458715596335
2024-09-12,Amberd2,-6.015405916725285,277306.8223265468
2024-09-13,Amberd2,-2.724969221977517,20665.91073085249
2024-09-13,Amberd2,-2.724969221977517,21592.660550458717
2024-09-13,Amberd2,-2.724969221977517,277375.8697600632
2024-09-14,Amberd2,-7.936201858799905,22840.572460841453
2024-09-14,Amberd2,-7.936201858799905,22725.871559633026
2024-09-14,Amberd2,-7.936201858799905,277446.2044975269
2024-09-15,Amberd2,-6.2176885770168155,21616.970364724948
2024-09-15,Amberd2,-6.2176885770168155,22115.229357798165
2024-09-15,Amberd2,-6.2176885770168155,277518.8689616132
2024-09-16,Amberd2,30.05971471130033,21028.354352517315
2024-09-16,Amberd2,30.05971471130033,21733.57798165137
2024-09-16,Amberd2,30.05971471130033,277588.51252448204
2024-09-17,Amberd2,1.215923577110516,22691.05263780479
2024-09-17,Amberd2,1.215923577110516,23219.08256880734
2024-09-17,Amberd2,1.215923577110516,277657.8348903398
2024-09-18,Amberd2,-24.163658113771817,27510.70111075248
2024-09-18,Amberd2,-24.163658113771817,26515.963302752298
2024-09-18,Amberd2,-24.163658113771817,277736.8173471544
2024-09-19,Amberd2,-10.894042946281845,26149.881455520048
2024-09-19,Amberd2,-10.894042946281845,25188.990825688074
2024-09-19,Amberd2,-10.894042946281845,277826.59302989906
2024-09-20,Amberd2,-1.8354016523517205,30020.36295058309
2024-09-20,Amberd2,-1.8354016523517205,28996.697247706423
2024-09-20,Amberd2,-1.8354016523517205,277913.6465050781
2024-09-21,Amberd2,-6.394530007644789,26902.21221067289
2024-09-21,Amberd2,-6.394530007644789,24742.75229357798
2024-09-21,Amberd2,-6.394530007644789,278002.37585151976
2024-09-22,Amberd2,-12.738595186907332,26006.0396004468
2024-09-22,Amberd2,-12.738595186907332,24431.55963302753
2024-09-22,Amberd2,-12.738595186907332,278082.5136671215
2024-09-23,Amberd2,31.90179103479022,34111.149602626734
2024-09-23,Amberd2,31.90179103479022,32537.24770642202
2024-09-23,Amberd2,31.90179103479022,278175.9757075542
2024-09-24,Amberd2,15.851152377930704,29355.09437086932
2024-09-24,Amberd2,15.851152377930704,28016.146788990827
2024-09-24,Amberd2,15.851152377930704,278275.3775165587
2024-09-25,Amberd2,-11.05465981044108,26200.983167190807
2024-09-25,Amberd2,-11.05465981044108,24915.963302752298
2024-09-25,Amberd2,-11.05465981044108,278361.60801175487
2024-09-26,Amberd2,-6.8698272044130135,25361.400971000116
2024-09-26,Amberd2,-6.8698272044130135,24689.908256880735
2024-09-26,Amberd2,-6.8698272044130135,278442.2529216803
2024-09-27,Amberd2,2.9835876293072943,24802.310392202256
2024-09-27,Amberd2,2.9835876293072943,24240.73394495413
2024-09-27,Amberd2,2.9835876293072943,278523.2694864587
2024-09-28,Amberd2,-3.0957693225354888,23645.89758365286
2024-09-28,Amberd2,-3.0957693225354888,23562.56880733945
2024-09-28,Amberd2,-3.0957693225354888,278601.13292531436
2024-09-29,Amberd2,-5.852721726056188,24060.199979383568
2024-09-29,Amberd2,-5.852721726056188,22626.05504587156
2024-09-29,Amberd2,-5.852721726056188,278674.64482955623
2024-09-30,Amberd2,35.89173318594112,24951.83021523892
2024-09-30,Amberd2,35.89173318594112,20867.522935779816
2024-09-30,Amberd2,35.89173318594112,278747.38588892634
2024-10-01,Amberd2,8.140988042752724,25332.254068787905
2024-10-01,Amberd2,8.140988042752724,21498.715596330276
2024-10-01,Amberd2,8.140988042752724,278818.0562199598
2024-10-02,Amberd2,-21.081936816161033,27739.712485276996
2024-10-02,Amberd2,-21.081936816161033,24096.880733944956
2024-10-02,Amberd2,-21.081936816161033,278891.2702691844
2024-10-03,Amberd2,-10.22879176895367,26621.909858878837
2024-10-03,Amberd2,-10.22879176895367,23797.43119266055
2024-10-03,Amberd2,-10.22879176895367,278972.45484040614
2024-10-04,Amberd2,2.7053576673206408,25343.61000471474
2024-10-04,Amberd2,2.7053576673206408,22658.34862385321
2024-10-04,Amberd2,2.7053576673206408,279047.5306582058
2024-10-05,Amberd2,-3.605297883565072,24130.417516531168
2024-10-05,Amberd2,-3.605297883565072,20286.238532110092
2024-10-05,Amberd2,-3.605297883565072,279121.83004023694
2024-10-06,Amberd2,-6.946041737275664,24481.31593667038
2024-10-06,Amberd2,-6.946041737275664,18677.43119266055
2024-10-06,Amberd2,-6.946041737275664,279192.5857722163
2024-10-07,Amberd2,37.46107979939552,24261.010779689772
2024-10-07,Amberd2,37.46107979939552,19376.146788990827
2024-10-07,Amberd2,37.46107979939552,279262.25589184405
2024-10-08,Amberd2,10.945861300511751,24028.21409318965
2024-10-08,Amberd2,10.945861300511751,21445.871559633033
2024-10-08,Amberd2,10.945861300511751,279331.19961422816
2024-10-09,Amberd2,-19.182013974437723,24237.3525798422
2024-10-09,Amberd2,-19.182013974437723,21824.5871559633
2024-10-09,Amberd2,-19.182013974437723,279401.37193614495
2024-10-10,Amberd2,-15.801172215782572,23943.80163613351
2024-10-10,Amberd2,-15.801172215782572,21469.357798165136
2024-10-10,Amberd2,-15.801172215782572,279470.4998785727
2024-10-11,Amberd2,-4.483116523188073,24098.242364738468
2024-10-11,Amberd2,-4.483116523188073,23201.467889908257
2024-10-11,Amberd2,-4.483116523188073,279539.81567512697
2024-10-12,Amberd2,-10.223824023472844,23636.43430371383
2024-10-12,Amberd2,-10.223824023472844,24155.596330275228
2024-10-12,Amberd2,-10.223824023472844,279619.2722399753
2024-10-13,Amberd2,-16.98134748690063,22840.572460841453
2024-10-13,Amberd2,-16.98134748690063,23955.963302752298
2024-10-13,Amberd2,-16.98134748690063,279693.30074306513
2024-10-14,Amberd2,40.41591722538578,32453.372222907557
2024-10-14,Amberd2,40.41591722538578,29851.009174311926
2024-10-14,Amberd2,40.41591722538578,279786.6682973449
2024-10-15,Amberd2,19.80563901460846,25576.406691214863
2024-10-15,Amberd2,19.80563901460846,25373.94495412844
2024-10-15,Amberd2,19.80563901460846,279871.26499277557
2024-10-16,Amberd2,-5.813283598574344,25759.047994038137
2024-10-16,Amberd2,-5.813283598574344,24170.2752293578
2024-10-16,Amberd2,-5.813283598574344,279949.96133545553
2024-10-17,Amberd2,8.6059695033764,45098.01761183991
2024-10-17,Amberd2,8.6059695033764,36321.46788990826
2024-10-17,Amberd2,8.6059695033764,280025.8465753137
2024-10-18,Amberd2,18.156983013555873,45453.83693754742
2024-10-18,Amberd2,18.156983013555873,34146.05504587156
2024-10-18,Amberd2,18.156983013555873,280067.17657973396
2024-10-19,Amberd2,2.00402104051318,33265.132376077505
2024-10-19,Amberd2,2.00402104051318,30229.7247706422
2024-10-19,Amberd2,2.00402104051318,280098.59839715983
2024-10-20,Amberd2,-6.364102673192974,29683.280919154862
2024-10-20,Amberd2,-6.364102673192974,27478.899082568812
2024-10-20,Amberd2,-6.364102673192974,280127.1977901981
2024-10-21,Amberd2,40.70589426846709,28080.390563082055
2024-10-21,Amberd2,40.70589426846709,26072.660550458717
2024-10-21,Amberd2,40.70589426846709,280153.72044468595
2024-10-22,Amberd2,8.016789176122984,25497.67220212214
2024-10-22,Amberd2,8.016789176122984,21554.49541284404
2024-10-22,Amberd2,8.016789176122984,280177.30424436415
2024-10-23,Amberd2,-36.654169421759434,25903.836177105284
2024-10-23,Amberd2,-36.654169421759434,24052.844036697246
2024-10-23,Amberd2,-36.654169421759434,280199.46278472076
2024-10-24,Amberd2,-42.634319450939074,25621.641169323422
2024-10-24,Amberd2,-42.634319450939074,24052.844036697246
2024-10-24,Amberd2,-42.634319450939074,280232.63357438246
2024-10-25,Amberd2,-9.483504185220228,25494.833218140433
2024-10-25,Amberd2,-9.483504185220228,23985.32110091743
2024-10-25,Amberd2,-9.483504185220228,280306.91995757906
2024-10-26,Amberd2,-8.45848862422281,24893.15787961694
2024-10-26,Amberd2,-8.45848862422281,23474.495412844037
2024-10-26,Amberd2,-8.45848862422281,280384.8078566075
2024-10-27,Amberd2,-11.590557972056558,23667.473861913848
2024-10-27,Amberd2,-11.590557972056558,22256.146788990827
2024-10-27,Amberd2,-11.590557972056558,280458.1647532405
2024-10-28,Amberd2,40.44802190121845,23658.95690996872
2024-10-28,Amberd2,40.44802190121845,22529.174311926607
2024-10-28,Amberd2,40.44802190121845,280532.3173742354
2024-10-29,Amberd2,14.118401978572363,22980.62900393909
2024-10-29,Amberd2,14.118401978572363,22831.55963302752
2024-10-29,Amberd2,14.118401978572363,280607.5059883744
2024-10-30,Amberd2,-19.51871291405405,23327.931377701472
2024-10-30,Amberd2,-19.51871291405405,22485.1376146789
2024-10-30,Amberd2,-19.51871291405405,280681.90321109653
2024-10-31,Amberd2,-16.48937052380643,23390.199759700292
2024-10-31,Amberd2,-16.48937052380643,21930.2752293578
2024-10-31,Amberd2,-16.48937052380643,280754.6909544535
2024-11-01,Amberd2,5.253272347879829,22691.809700199912
2024-11-01,Amberd2,5.253272347879829,21572.11009174312
2024-11-01,Amberd2,5.253272347879829,280826.2786118502
2024-11-02,Amberd2,-4.951313789293636,22163.94794520085
2024-11-02,Amberd2,-4.951313789293636,21310.825688073393
2024-11-02,Amberd2,-4.951313789293636,280896.91288160055
2024-11-03,Amberd2,-11.19943030725699,22518.631677315676
2024-11-03,Amberd2,-11.19943030725699,21287.339449541283
2024-11-03,Amberd2,-11.19943030725699,280967.0768171724
2024-11-04,Amberd2,43.58920772111742,22701.462245737723
2024-11-04,Amberd2,43.58920772111742,21651.376146788993
2024-11-04,Amberd2,43.58920772111742,281037.7572118199
2024-11-05,Amberd2,16.129304793663323,20819.026600265985
2024-11-05,Amberd2,16.129304793663323,19220.5504587156
2024-11-05,Amberd2,16.129304793663323,281107.2470250315
2024-11-06,Amberd2,-25.84610520498245,21974.68234642026
2024-11-06,Amberd2,-25.84610520498245,20292.11009174312
2024-11-06,Amberd2,-25.84610520498245,281167.81069224037
2024-11-07,Amberd2,-19.47582601217437,22513.142974951035
2024-11-07,Amberd2,-19.47582601217437,20474.128440366974
2024-11-07,Amberd2,-19.47582601217437,281242.4613223519
2024-11-08,Amberd2,6.407660242781276,22201.61179935819
2024-11-08,Amberd2,6.407660242781276,20115.963302752298
2024-11-08,Amberd2,6.407660242781276,281313.24207359366
2024-11-09,Amberd2,-4.645332723011961,20861.8006255904
2024-11-09,Amberd2,-4.645332723011961,19655.045871559632
2024-11-09,Amberd2,-4.645332723011961,281381.71741861315
2024-11-10,Amberd2,-13.176279695122505,20315.58010750962
2024-11-10,Amberd2,-13.176279695122505,19420.183486238533
2024-11-10,Amberd2,-13.176279695122505,281449.25097709656
2024-11-11,Amberd2,43.24213754851371,20588.311835352448
2024-11-11,Amberd2,43.24213754851371,20051.376146788993
2024-11-11,Amberd2,43.24213754851371,281518.3892626831
2024-11-12,Amberd2,16.292092223709915,21005.453215064867
2024-11-12,Amberd2,16.292092223709915,20024.954128440368
2024-11-12,Amberd2,16.292092223709915,281587.9781745373
2024-11-13,Amberd2,-21.026069054787513,20241.95578958397
2024-11-13,Amberd2,-21.026069054787513,19299.816513761467
2024-11-13,Amberd2,-21.026069054787513,281655.51187279314
2024-11-14,Amberd2,-20.707465995365055,20081.83709301559
2024-11-14,Amberd2,-20.707465995365055,18853.57798165138
2024-11-14,Amberd2,-20.707465995365055,281721.08945609326
2024-11-15,Amberd2,5.240565583080752,19662.80305731537
2024-11-15,Amberd2,5.240565583080752,18768.44036697248
2024-11-15,Amberd2,5.240565583080752,281786.81659587775
2024-11-16,Amberd2,-6.221293106034864,20201.263685846145
2024-11-16,Amberd2,-6.221293106034864,19713.761467889908
2024-11-16,Amberd2,-6.221293106034864,281854.0875219924
2024-11-17,Amberd2,-15.761621553974692,20058.3681587668
2024-11-17,Amberd2,-15.761621553974692,19241.10091743119
2024-11-17,Amberd2,-15.761621553974692,281920.5391022068
2024-11-18,Amberd2,43.27553911006544,20857.068985620885
2024-11-18,Amberd2,43.27553911006544,20482.935779816515
2024-11-18,Amberd2,43.27553911006544,281990.42307363043
2024-11-19,Amberd2,16.262591887963936,20806.913601944027
2024-11-19,Amberd2,16.262591887963936,20180.550458715596
2024-11-19,Amberd2,16.262591887963936,282061.622862574
2024-11-20,Amberd2,-21.944685952563304,20600.614099273185
2024-11-20,Amberd2,-21.944685952563304,19728.44036697248
2024-11-20,Amberd2,-21.944685952563304,282131.43778642424
2024-11-21,Amberd2,-21.712292735028313,19983.608247248467
2024-11-21,Amberd2,-21.712292735028313,19428.990825688074
2024-11-21,Amberd2,-21.712292735028313,282199.56747426005
2024-11-22,Amberd2,7.005601229611784,20095.274950529016
2024-11-22,Amberd2,7.005601229611784,19508.256880733945
2024-11-22,Amberd2,7.005601229611784,282267.1832189238
2024-11-23,Amberd2,-5.4243264776305296,19835.981080199606
2024-11-23,Amberd2,-5.4243264776305296,19593.39449541285
2024-11-23,Amberd2,-5.4243264776305296,282335.06481072196
2024-11-24,Amberd2,-14.753421664616326,19985.500903236272
2024-11-24,Amberd2,-14.753421664616326,19561.10091743119
2024-11-24,Amberd2,-14.753421664616326,282403.41631738126
2024-11-25,Amberd2,46.312888987129554,20373.49538073648
2024-11-25,Amberd2,46.312888987129554,19898.715596330276
2024-11-25,Amberd2,46.312888987129554,282471.99118036055
2024-11-26,Amberd2,19.56674561786349,20373.49538073648
2024-11-26,Amberd2,19.56674561786349,19804.770642201835
2024-11-26,Amberd2,19.56674561786349,282541.13463752647
2024-11-27,Amberd2,-17.64312149543548,21303.735798743073
2024-11-27,Amberd2,-17.64312149543548,19402.56880733945
2024-11-27,Amberd2,-17.64312149543548,282609.86646492855
2024-11-28,Amberd2,-21.57802002207609,16083.790584374436
2024-11-28,Amberd2,-21.57802002207609,14505.688073394498
2024-11-28,Amberd2,-21.57802002207609,282668.3993787116
2024-11-29,Amberd2,0.4825089315127115,19438.52332276037
2024-11-29,Amberd2,0.4825089315127115,15157.43119266055
2024-11-29,Amberd2,0.4825089315127115,282719.03207602224
2024-11-30,Amberd2,-10.80583807080984,22249.11746465211
2024-11-30,Amberd2,-10.80583807080984,19305.688073394496
2024-11-30,Amberd2,-10.80583807080984,282786.1583376867
2024-12-01,Amberd2,-17.529267820733367,20860.854297596496
2024-12-01,Amberd2,-17.529267820733367,18712.660550458717
2024-12-01,Amberd2,-17.529267820733367,282857.5914067919
2024-12-02,Amberd2,48.259929658146575,21572.49294901151
2024-12-02,Amberd2,48.259929658146575,18750.825688073393
2024-12-02,Amberd2,48.259929658146575,282930.4501545358
2024-12-03,Amberd2,18.58314845812856,20629.95026708418
2024-12-03,Amberd2,18.58314845812856,17682.201834862386
2024-12-03,Amberd2,18.58314845812856,282999.8175271115
2024-12-04,Amberd2,-24.91512405560934,19725.26070491296
2024-12-04,Amberd2,-24.91512405560934,17462.018348623853
2024-12-04,Amberd2,-24.91512405560934,283066.8251219951
2024-12-05,Amberd2,-25.165238071524072,20717.95877051715
2024-12-05,Amberd2,-25.165238071524072,18416.146788990827
2024-12-05,Amberd2,-25.165238071524072,283136.3353419794
2024-12-06,Amberd2,10.03013982385164,19883.29747989475
2024-12-06,Amberd2,10.03013982385164,17782.018348623853
2024-12-06,Amberd2,10.03013982385164,283205.90552433
2024-12-07,Amberd2,-4.640955870534526,19553.029010022627
2024-12-07,Amberd2,-4.640955870534526,17312.293577981654
2024-12-07,Amberd2,-4.640955870534526,283272.5081985259
2024-12-08,Amberd2,-16.55908905339311,19962.789031382603
2024-12-08,Amberd2,-16.55908905339311,17770.275229357798
2024-12-08,Amberd2,-16.55908905339311,283340.1166750239
2024-12-09,Amberd2,48.16742193643586,20187.0687659376
2024-12-09,Amberd2,48.16742193643586,18016.880733944956
2024-12-09,Amberd2,48.16742193643586,283408.688742555
2024-12-10,Amberd2,18.406276749970857,19269.130611851742
2024-12-10,Amberd2,18.406276749970857,17723.302752293577
2024-12-10,Amberd2,18.406276749970857,283476.63462966424
2024-12-11,Amberd2,-22.609385006362572,19156.517580577292
2024-12-11,Amberd2,-22.609385006362572,17902.38532110092
2024-12-11,Amberd2,-22.609385006362572,283544.6938722026
2024-12-12,Amberd2,-19.09002338029677,19679.836961205623
2024-12-12,Amberd2,-19.09002338029677,18195.963302752298
2024-12-12,Amberd2,-19.09002338029677,283613.4592449844
2024-12-13,Amberd2,19.682332927885,17871.404164857096
2024-12-13,Amberd2,19.682332927885,15994.128440366972
2024-12-13,Amberd2,19.682332927885,283677.0267611761
2024-12-14,Amberd2,-7.553852567973081,4486.541019093858
2024-12-14,Amberd2,-7.553852567973081,4201.100917431193
2024-12-14,Amberd2,-7.553852567973081,283721.26780569536
2024-12-15,Amberd2,-41.055118663352914,22989.14595588422
2024-12-15,Amberd2,-41.055118663352914,18653.94495412844
2024-12-15,Amberd2,-41.055118663352914,283756.59654168104
2024-12-16,Amberd2,40.7458633488568,27462.438383063432
2024-12-16,Amberd2,40.7458633488568,25045.1376146789
2024-12-16,Amberd2,40.7458633488568,283844.7517030395
2024-12-17,Amberd2,21.841426668601343,23673.151829877264
2024-12-17,Amberd2,21.841426668601343,21542.75229357798
2024-12-17,Amberd2,21.841426668601343,283930.9880686772
2024-12-18,Amberd2,-19.802565738966223,21441.899685852903
2024-12-18,Amberd2,-19.802565738966223,19634.495412844037
2024-12-18,Amberd2,-19.802565738966223,284008.188986283
2024-12-19,Amberd2,-27.491330530669075,20054.58284679119
2024-12-19,Amberd2,-27.491330530669075,18122.56880733945
2024-12-19,Amberd2,-27.491330530669075,284074.55684282066
2024-12-20,Amberd2,12.275096231460338,21037.817632456343
2024-12-20,Amberd2,12.275096231460338,18727.339449541287
2024-12-20,Amberd2,12.275096231460338,284147.66019229207
2024-12-21,Amberd2,-4.114070064475527,20809.752585925737
2024-12-21,Amberd2,-4.114070064475527,18031.55963302752
2024-12-21,Amberd2,-4.114070064475527,284216.39663218363
2024-12-22,Amberd2,-18.131728447333444,20063.099798736315
2024-12-22,Amberd2,-18.131728447333444,17884.770642201835
2024-12-22,Amberd2,-18.131728447333444,284285.953955472
2024-12-23,Amberd2,50.29862539327587,20170.034862047345
2024-12-23,Amberd2,50.29862539327587,18166.60550458715
2024-12-23,Amberd2,50.29862539327587,284356.0010413045
2024-12-24,Amberd2,19.532849417912075,20392.98973741088
2024-12-24,Amberd2,19.532849417912075,18395.59633027523
2024-12-24,Amberd2,19.532849417912075,284426.66019054473
2024-12-25,Amberd2,-26.30737143781153,20263.1535366474
2024-12-25,Amberd2,-26.30737143781153,18154.8623853211
2024-12-25,Amberd2,-26.30737143781153,284497.09542437526
2024-12-26,Amberd2,-29.603762379585532,20015.783399041167
2024-12-26,Amberd2,-29.603762379585532,17949.357798165136
2024-12-26,Amberd2,-29.603762379585532,284566.63499656686
2024-12-27,Amberd2,11.168488550028997,18525.31680864403
2024-12-27,Amberd2,11.168488550028997,17961.10091743119
2024-12-27,Amberd2,11.168488550028997,284635.2972173059
2024-12-28,Amberd2,-4.433414090570295,20777.577434133036
2024-12-28,Amberd2,-4.433414090570295,18677.43119266055
2024-12-28,Amberd2,-4.433414090570295,284705.2524726614
